shuffle	jackknife	query	pid	spec	called_spec	method	call_made	call	snn	methshuf
jk3	k6_as_query	P0C064_A2-3-_val	96.48	val	val	prediCAT	Y	Y	0.9941525158258856	prediCAT_jk3
jk3	k6_as_query	P0C064_A2-3-_val	96.48	val	val	forced_prediCAT	Y	Y	0.9941525158258856	forced_prediCAT_jk3
jk3	k6_as_query	O30981_A2-6-_ala|val	55.42	ala|val	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk3
jk3	k6_as_query	O30981_A2-6-_ala|val	55.42	ala|val	val	forced_prediCAT	Y	Y	0.0	forced_prediCAT_jk3
jk3	k6_as_query	O07944_A4_gly-ph	57.01	gly-ph	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk3
jk3	k6_as_query	O07944_A4_gly-ph	57.01	gly-ph	no_confident_result	forced_prediCAT	N	N	0.0	forced_prediCAT_jk3
jk3	k6_as_query	BGC0000335_AID65224-1_1515_mod2_phe	74.47	phe	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk3
jk3	k6_as_query	BGC0000335_AID65224-1_1515_mod2_phe	74.47	phe	tyr	forced_prediCAT	Y	N	0.0	forced_prediCAT_jk3
jk3	k6_as_query	simA_mod3_leu	37.90	leu	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk3
jk3	k6_as_query	simA_mod3_leu	37.90	leu	val	forced_prediCAT	Y	N	0.0	forced_prediCAT_jk3
jk3	k6_as_query	simA_mod11_ala	57.80	ala	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk3
jk3	k6_as_query	simA_mod11_ala	57.80	ala	abu	forced_prediCAT	Y	N	0.0	forced_prediCAT_jk3
jk3	k6_as_query	BGC0000369_AHZ20781-1_1540_mod2_thr	100.00	thr	thr	prediCAT	Y	Y	0.7044351233325404	prediCAT_jk3
jk3	k6_as_query	BGC0000369_AHZ20781-1_1540_mod2_thr	100.00	thr	thr	forced_prediCAT	Y	Y	0.7044351233325404	forced_prediCAT_jk3
jk3	k6_as_query	Q83VS0_A4-14-_dhab|dht	85.88	dhab|dht	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk3
jk3	k6_as_query	Q83VS0_A4-14-_dhab|dht	85.88	dhab|dht	no_confident_result	forced_prediCAT	N	N	0.0	forced_prediCAT_jk3
jk3	k10_as_query	BGC0001178_AGS77309-1_1972_mod2_tyr	83.76	tyr	hpg|hpg2cl	prediCAT	Y	N	2.8079120013257715	prediCAT_jk3
jk3	k10_as_query	BGC0001178_AGS77309-1_1972_mod2_tyr	83.76	tyr	hpg|hpg2cl	forced_prediCAT	Y	N	2.8079120013257715	forced_prediCAT_jk3
jk3	k10_as_query	P27206_A3_leu	97.63	leu	leu	prediCAT	Y	Y	1.7991352379386347	prediCAT_jk3
jk3	k10_as_query	P27206_A3_leu	97.63	leu	leu	forced_prediCAT	Y	Y	1.7991352379386347	forced_prediCAT_jk3
jk3	k10_as_query	P27742_A3_val	67.42	val	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk3
jk3	k10_as_query	P27742_A3_val	67.42	val	val	forced_prediCAT	Y	Y	0.0	forced_prediCAT_jk3
jk3	k10_as_query	YP_631961-1_12373_mod9_ala	74.60	ala	no_confident_result	prediCAT	N	N	0.28436805825884737	prediCAT_jk3
jk3	k10_as_query	YP_631961-1_12373_mod9_ala	74.60	ala	tyr	forced_prediCAT	Y	N	0.28436805825884737	forced_prediCAT_jk3
jk3	k10_as_query	O33743_A_blys	42.48	blys	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk3
jk3	k10_as_query	O33743_A_blys	42.48	blys	blys	forced_prediCAT	Y	Y	0.0	forced_prediCAT_jk3
jk3	k10_as_query	BAH22763-1_488_mod1_thr	66.21	thr	no_confident_result	prediCAT	N	N	0.08146408419496236	prediCAT_jk3
jk3	k10_as_query	BAH22763-1_488_mod1_thr	66.21	thr	thr	forced_prediCAT	Y	Y	0.08146408419496236	forced_prediCAT_jk3
jk3	k10_as_query	P39847_A1_glu	94.61	glu	glu	prediCAT	Y	Y	2.2116805530725476	prediCAT_jk3
jk3	k10_as_query	P39847_A1_glu	94.61	glu	glu	forced_prediCAT	Y	Y	2.2116805530725476	forced_prediCAT_jk3
jk3	k10_as_query	Q83VS0_A5-15-_athr|thr	76.69	athr|thr	no_confident_result	prediCAT	N	N	3.8923184486255136	prediCAT_jk3
jk3	k10_as_query	Q83VS0_A5-15-_athr|thr	76.69	athr|thr	dhabu	forced_prediCAT	Y	N	3.8923184486255136	forced_prediCAT_jk3
jk3	k10_as_query	Q9S1A9_A1-6-_ser	71.34	ser	ser	prediCAT	Y	Y	0.23843848443496682	prediCAT_jk3
jk3	k10_as_query	Q9S1A9_A1-6-_ser	71.34	ser	ser	forced_prediCAT	Y	Y	0.23843848443496682	forced_prediCAT_jk3
jk3	k10_as_query	BGC0000456_BAO73252-1_6319_mod5_tyr	59.84	tyr	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk3
jk3	k10_as_query	BGC0000456_BAO73252-1_6319_mod5_tyr	59.84	tyr	athr|ser	forced_prediCAT	Y	N	0.0	forced_prediCAT_jk3
jk3	k10_as_query	BGC0000371_BAH33409-1_2360_mod2_gly	45.36	gly	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk3
jk3	k10_as_query	BGC0000371_BAH33409-1_2360_mod2_gly	45.36	gly	gly	forced_prediCAT	Y	Y	0.0	forced_prediCAT_jk3
jk3	k10_as_query	Q5DIS7_A1_ser	75.24	ser	no_confident_result	prediCAT	N	N	1.4026334274269878	prediCAT_jk3
jk3	k10_as_query	Q5DIS7_A1_ser	75.24	ser	ser	forced_prediCAT	Y	Y	1.4026334274269878	forced_prediCAT_jk3
jk3	k10_as_query	BGC0000398_AFH75330-1_2671_mod3_ser	89.34	ser	no_confident_result	prediCAT	N	N	1.8963202264797099	prediCAT_jk3
jk3	k10_as_query	BGC0000398_AFH75330-1_2671_mod3_ser	89.34	ser	ser	forced_prediCAT	Y	Y	1.8963202264797099	forced_prediCAT_jk3
jk3	k10_as_query	BGC0000398_AFH75330-1_1625_mod2_leu	72.90	leu	leu	prediCAT	Y	Y	0.09769817045582077	prediCAT_jk3
jk3	k10_as_query	BGC0000398_AFH75330-1_1625_mod2_leu	72.90	leu	leu	forced_prediCAT	Y	Y	0.09769817045582077	forced_prediCAT_jk3
jk3	k10_as_query	BGC0000299_ERG36782-1_467_mod1_thr	100.00	thr	no_confident_result	prediCAT	N	N	1.6951127195058633	prediCAT_jk3
jk3	k10_as_query	BGC0000299_ERG36782-1_467_mod1_thr	100.00	thr	no_confident_result	forced_prediCAT	N	N	1.6951127195058633	forced_prediCAT_jk3
jk3	k10_as_query	Q6DNE7_A1-4-_cys	61.86	cys	cys	prediCAT	Y	Y	0.0	prediCAT_jk3
jk3	k10_as_query	Q6DNE7_A1-4-_cys	61.86	cys	cys	forced_prediCAT	Y	Y	0.0	forced_prediCAT_jk3
jk3	k10_as_query	AEA30272-1_2611_mod3_asp|bme-asp	51.22	asp|bme-asp	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk3
jk3	k10_as_query	AEA30272-1_2611_mod3_asp|bme-asp	51.22	asp|bme-asp	asn	forced_prediCAT	Y	N	0.0	forced_prediCAT_jk3
jk3	k10_as_query	O52820_A1-4-_hpg|hpg2cl	86.51	hpg|hpg2cl	no_confident_result	prediCAT	N	N	4.544385766504014	prediCAT_jk3
jk3	k10_as_query	O52820_A1-4-_hpg|hpg2cl	86.51	hpg|hpg2cl	hpg|hpg2cl	forced_prediCAT	Y	Y	4.544385766504014	forced_prediCAT_jk3
jk3	k10_as_query	BGC0000369_AHZ20774-1_3047_mod3_gly	100.00	gly	gly	prediCAT	Y	Y	0.8621204602973584	prediCAT_jk3
jk3	k10_as_query	BGC0000369_AHZ20774-1_3047_mod3_gly	100.00	gly	gly	forced_prediCAT	Y	Y	0.8621204602973584	forced_prediCAT_jk3
jk3	k10_as_query	P26046_A2_cys	99.81	cys	cys	prediCAT	Y	Y	1.146897091439179	prediCAT_jk3
jk3	k10_as_query	P26046_A2_cys	99.81	cys	cys	forced_prediCAT	Y	Y	1.146897091439179	forced_prediCAT_jk3
jk3	k10_as_query	Q2VQ15_A2-5-_val	80.50	val	no_confident_result	prediCAT	N	N	0.697710230068995	prediCAT_jk3
jk3	k10_as_query	Q2VQ15_A2-5-_val	80.50	val	val	forced_prediCAT	Y	Y	0.697710230068995	forced_prediCAT_jk3
jk3	k10_as_query	AGM16413-1_5398_mod5_pro	100.00	pro	pro	prediCAT	Y	Y	0.7618847280433882	prediCAT_jk3
jk3	k10_as_query	AGM16413-1_5398_mod5_pro	100.00	pro	pro	forced_prediCAT	Y	Y	0.7618847280433882	forced_prediCAT_jk3
jk3	k10_as_query	Q9RAH4_A3_pro|me-pro	73.56	pro|me-pro	no_confident_result	prediCAT	N	N	0.6831086888355863	prediCAT_jk3
jk3	k10_as_query	Q9RAH4_A3_pro|me-pro	73.56	pro|me-pro	pro|me-pro	forced_prediCAT	Y	Y	0.6831086888355863	forced_prediCAT_jk3
jk3	k10_as_query	BGC0000425_AFH75322-1_2740_mod3_ile	70.62	ile	no_confident_result	prediCAT	N	N	0.34103413715399794	prediCAT_jk3
jk3	k10_as_query	BGC0000425_AFH75322-1_2740_mod3_ile	70.62	ile	ile	forced_prediCAT	Y	Y	0.34103413715399794	forced_prediCAT_jk3
jk3	k10_as_query	EWS95122_2421_mod2_ala	72.26	ala	no_confident_result	prediCAT	N	N	0.18225343652583934	prediCAT_jk3
jk3	k10_as_query	EWS95122_2421_mod2_ala	72.26	ala	ala|gly	forced_prediCAT	Y	Y	0.18225343652583934	forced_prediCAT_jk3
jk3	k10_as_query	Q83VS1_A1-6-_ala	100.00	ala	no_confident_result	prediCAT	N	N	4.575088373268867	prediCAT_jk3
jk3	k10_as_query	Q83VS1_A1-6-_ala	100.00	ala	ala	forced_prediCAT	Y	Y	4.575088373268867	forced_prediCAT_jk3
jk3	k10_as_query	Q70LM4_A1-13-_trp	81.43	trp	trp	prediCAT	Y	Y	1.1892587750004744	prediCAT_jk3
jk3	k10_as_query	Q70LM4_A1-13-_trp	81.43	trp	trp	forced_prediCAT	Y	Y	1.1892587750004744	forced_prediCAT_jk3
jk3	k10_as_query	AFZ61525-1_558_mod1_athr	77.80	athr	no_confident_result	prediCAT	N	N	3.8235434614683235	prediCAT_jk3
jk3	k10_as_query	AFZ61525-1_558_mod1_athr	77.80	athr	dhabu	forced_prediCAT	Y	N	3.8235434614683235	forced_prediCAT_jk3
jk3	k10_as_query	CCJ67640-1_4826_mod5_d-dab	92.34	d-dab	dab	prediCAT	Y	N	1.6490268117030906	prediCAT_jk3
jk3	k10_as_query	CCJ67640-1_4826_mod5_d-dab	92.34	d-dab	dab	forced_prediCAT	Y	N	1.6490268117030906	forced_prediCAT_jk3
jk3	k10_as_query	BGC0000449_AHF21228-1_2025_mod2_dab	97.08	dab	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk3
jk3	k10_as_query	BGC0000449_AHF21228-1_2025_mod2_dab	97.08	dab	no_confident_result	forced_prediCAT	N	N	0.0	forced_prediCAT_jk3
jk3	k10_as_query	Q50858_A1_gly	49.38	gly	gly	prediCAT	Y	Y	0.0	prediCAT_jk3
jk3	k10_as_query	Q50858_A1_gly	49.38	gly	gly	forced_prediCAT	Y	Y	0.0	forced_prediCAT_jk3
jk3	k10_as_query	O85168_A7_dhab|dht|thr	60.61	dhab|dht|thr	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk3
jk3	k10_as_query	O85168_A7_dhab|dht|thr	60.61	dhab|dht|thr	thr	forced_prediCAT	Y	Y	0.0	forced_prediCAT_jk3
jk3	k10_as_query	BGC0001125_AIW82283-1_1622_mod2_asn|gln	83.66	asn|gln	no_confident_result	prediCAT	N	N	1.10116550572514	prediCAT_jk3
jk3	k10_as_query	BGC0001125_AIW82283-1_1622_mod2_asn|gln	83.66	asn|gln	asn	forced_prediCAT	Y	Y	1.10116550572514	forced_prediCAT_jk3
jk3	k10_as_query	Q70AZ7_A3_bht	100.00	bht	bht	prediCAT	Y	Y	4.105116081596277	prediCAT_jk3
jk3	k10_as_query	Q70AZ7_A3_bht	100.00	bht	bht	forced_prediCAT	Y	Y	4.105116081596277	forced_prediCAT_jk3
jk3	k10_as_query	AEF33078-1_1540_mod2_33p-l-ala	50.93	33p-l-ala	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk3
jk3	k10_as_query	AEF33078-1_1540_mod2_33p-l-ala	50.93	33p-l-ala	phe	forced_prediCAT	Y	N	0.0	forced_prediCAT_jk3
jk3	k10_as_query	Q9F638/11127897_A_dhb	71.51	dhb	dhb|sal	prediCAT	Y	Y	0.10168439219495032	prediCAT_jk3
jk3	k10_as_query	Q9F638/11127897_A_dhb	71.51	dhb	dhb|sal	forced_prediCAT	Y	Y	0.10168439219495032	forced_prediCAT_jk3
jk3	k10_as_query	BGC0001166_AGQ43600-1_228_mod1_pro	85.92	pro	no_confident_result	prediCAT	N	N	1.1141568615542217	prediCAT_jk3
jk3	k10_as_query	BGC0001166_AGQ43600-1_228_mod1_pro	85.92	pro	pro	forced_prediCAT	Y	Y	1.1141568615542217	forced_prediCAT_jk3
jk3	k10_as_query	Q9RLP6v1_A3_ala	100.00	ala	no_confident_result	prediCAT	N	N	1.1980882151097914	prediCAT_jk3
jk3	k10_as_query	Q9RLP6v1_A3_ala	100.00	ala	ala	forced_prediCAT	Y	Y	1.1980882151097914	forced_prediCAT_jk3
jk3	k10_as_query	EPE34341-1_3930_mod4_4oh-5oh-hty	100.00	4oh-5oh-hty	no_confident_result	prediCAT	N	N	0.6377463359919571	prediCAT_jk3
jk3	k10_as_query	EPE34341-1_3930_mod4_4oh-5oh-hty	100.00	4oh-5oh-hty	4oh-5oh-orn	forced_prediCAT	Y	N	0.6377463359919571	forced_prediCAT_jk3
jk3	k10_as_query	BGC0000464_CDG17980-1_2686_mod3_val	93.15	val	leu	prediCAT	Y	N	1.3054643037305709	prediCAT_jk3
jk3	k10_as_query	BGC0000464_CDG17980-1_2686_mod3_val	93.15	val	leu	forced_prediCAT	Y	N	1.3054643037305709	forced_prediCAT_jk3
jk3	k10_as_query	BGC0000974_AIR74926-1_511_mod1_gly	97.48	gly	gly	prediCAT	Y	Y	0.8109978301647122	prediCAT_jk3
jk3	k10_as_query	BGC0000974_AIR74926-1_511_mod1_gly	97.48	gly	gly	forced_prediCAT	Y	Y	0.8109978301647122	forced_prediCAT_jk3
jk3	k10_as_query	P68878_A1_ala	99.15	ala	ala	prediCAT	Y	Y	0.7442443345742757	prediCAT_jk3
jk3	k10_as_query	P68878_A1_ala	99.15	ala	ala	forced_prediCAT	Y	Y	0.7442443345742757	forced_prediCAT_jk3
jk3	k10_as_query	BGC0000464_CDG17981-1_1643_mod2_leu	89.63	leu	leu	prediCAT	Y	Y	1.3443799157141323	prediCAT_jk3
jk3	k10_as_query	BGC0000464_CDG17981-1_1643_mod2_leu	89.63	leu	leu	forced_prediCAT	Y	Y	1.3443799157141323	forced_prediCAT_jk3
jk3	k10_as_query	P26046_A1_aad	100.00	aad	aad	prediCAT	Y	Y	1.1002260828169264	prediCAT_jk3
jk3	k10_as_query	P26046_A1_aad	100.00	aad	aad	forced_prediCAT	Y	Y	1.1002260828169264	forced_prediCAT_jk3
jk3	k10_as_query	O30980_A1-7-_pro	99.52	pro	pro	prediCAT	Y	Y	0.9699934163331917	prediCAT_jk3
jk3	k10_as_query	O30980_A1-7-_pro	99.52	pro	pro	forced_prediCAT	Y	Y	0.9699934163331917	forced_prediCAT_jk3
jk3	k10_as_query	O85739_A1_cys	46.45	cys	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk3
jk3	k10_as_query	O85739_A1_cys	46.45	cys	thr	forced_prediCAT	Y	N	0.0	forced_prediCAT_jk3
jk3	k10_as_query	Q50E73_A3-8-_ala	63.96	ala	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk3
jk3	k10_as_query	Q50E73_A3-8-_ala	63.96	ala	ala	forced_prediCAT	Y	Y	0.0	forced_prediCAT_jk3
jk3	k10_as_query	Q83VS0_A8-18-_dhab|dht	88.18	dhab|dht	no_confident_result	prediCAT	N	N	3.6458966268908295	prediCAT_jk3
jk3	k10_as_query	Q83VS0_A8-18-_dhab|dht	88.18	dhab|dht	dhab|dht	forced_prediCAT	Y	Y	3.6458966268908295	forced_prediCAT_jk3
jk3	k10_as_query	BGC0001036_AGZ15459-1_2235_mod2_3oh-3me-pro	100.00	3oh-3me-pro	no_confident_result	prediCAT	N	N	0.8509148877954946	prediCAT_jk3
jk3	k10_as_query	BGC0001036_AGZ15459-1_2235_mod2_3oh-3me-pro	100.00	3oh-3me-pro	3oh-3me-pro	forced_prediCAT	Y	Y	0.8509148877954946	forced_prediCAT_jk3
jk3	k10_as_query	Q5DIS9_A3-7-_gly	58.94	gly	gly	prediCAT	Y	Y	0.0	prediCAT_jk3
jk3	k10_as_query	Q5DIS9_A3-7-_gly	58.94	gly	gly	forced_prediCAT	Y	Y	0.0	forced_prediCAT_jk3
jk3	k10_as_query	AGC65516-1_1081_mod1_val	47.33	val	val	prediCAT	Y	Y	0.0	prediCAT_jk3
jk3	k10_as_query	AGC65516-1_1081_mod1_val	47.33	val	val	forced_prediCAT	Y	Y	0.0	forced_prediCAT_jk3
jk3	k10_as_query	Q884E4_A2_ser	89.41	ser	ser	prediCAT	Y	Y	0.6694939444433882	prediCAT_jk3
jk3	k10_as_query	Q884E4_A2_ser	89.41	ser	ser	forced_prediCAT	Y	Y	0.6694939444433882	forced_prediCAT_jk3
jk3	k10_as_query	BGC0000314_WP_010369430-1_544_mod1_asn	100.00	asn	no_confident_result	prediCAT	N	N	2.4728040163140106	prediCAT_jk3
jk3	k10_as_query	BGC0000314_WP_010369430-1_544_mod1_asn	100.00	asn	d-asn	forced_prediCAT	Y	N	2.4728040163140106	forced_prediCAT_jk3
jk3	k10_as_query	AGC65515-1_442_mod1_tyr	50.88	tyr	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk3
jk3	k10_as_query	AGC65515-1_442_mod1_tyr	50.88	tyr	tyr	forced_prediCAT	Y	Y	0.0	forced_prediCAT_jk3
jk3	k10_as_query	BGC0000431_EFE73312-1_1526_mod2_ser	100.00	ser	no_confident_result	prediCAT	N	N	2.22386781036219	prediCAT_jk3
jk3	k10_as_query	BGC0000431_EFE73312-1_1526_mod2_ser	100.00	ser	thr	forced_prediCAT	Y	N	2.22386781036219	forced_prediCAT_jk3
jk3	k10_as_query	AHZ20784-1_1992_mod2_gln|tyr	100.00	gln|tyr	no_confident_result	prediCAT	N	N	0.9036126902846607	prediCAT_jk3
jk3	k10_as_query	AHZ20784-1_1992_mod2_gln|tyr	100.00	gln|tyr	glu|tyr	forced_prediCAT	Y	Y	0.9036126902846607	forced_prediCAT_jk3
jk3	k10_as_query	BGC0000449_AHF21228-1_5129_mod4_ser	100.00	ser	no_confident_result	prediCAT	N	N	2.498951966992987	prediCAT_jk3
jk3	k10_as_query	BGC0000449_AHF21228-1_5129_mod4_ser	100.00	ser	ser	forced_prediCAT	Y	Y	2.498951966992987	forced_prediCAT_jk3
jk3	k10_as_query	Q9RK14_A1_orn|horn	63.39	orn|horn	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk3
jk3	k10_as_query	Q9RK14_A1_orn|horn	63.39	orn|horn	orn	forced_prediCAT	Y	Y	0.0	forced_prediCAT_jk3
jk3	k10_as_query	Q45R83_A3-10-_gly	54.92	gly	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk3
jk3	k10_as_query	Q45R83_A3-10-_gly	54.92	gly	gly	forced_prediCAT	Y	Y	0.0	forced_prediCAT_jk3
jk3	k10_as_query	P27206_A2_leu	81.41	leu	leu	prediCAT	Y	Y	0.5257473767339541	prediCAT_jk3
jk3	k10_as_query	P27206_A2_leu	81.41	leu	leu	forced_prediCAT	Y	Y	0.5257473767339541	forced_prediCAT_jk3
jk3	k10_as_query	O33743_A1-5-_asn	55.27	asn	asn	prediCAT	Y	Y	0.0	prediCAT_jk3
jk3	k10_as_query	O33743_A1-5-_asn	55.27	asn	asn	forced_prediCAT	Y	Y	0.0	forced_prediCAT_jk3
jk3	k10_as_query	Q45R85_A5_gly|sar	53.91	gly|sar	gly	prediCAT	Y	Y	0.0	prediCAT_jk3
jk3	k10_as_query	Q45R85_A5_gly|sar	53.91	gly|sar	gly	forced_prediCAT	Y	Y	0.0	forced_prediCAT_jk3
jk3	k10_as_query	BGC0000431_EFE73313-1_484_mod1_ser	100.00	ser	ser	prediCAT	Y	Y	2.887576958969437	prediCAT_jk3
jk3	k10_as_query	BGC0000431_EFE73313-1_484_mod1_ser	100.00	ser	ser	forced_prediCAT	Y	Y	2.887576958969437	forced_prediCAT_jk3
jk3	k10_as_query	AHF21228-1_2025_mod2_dab	97.08	dab	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk3
jk3	k10_as_query	AHF21228-1_2025_mod2_dab	97.08	dab	no_confident_result	forced_prediCAT	N	N	0.0	forced_prediCAT_jk3
jk3	k10_as_query	Q70AZ7_A2-5-_hpg|hpg2cl	100.00	hpg|hpg2cl	hpg|hpg2cl	prediCAT	Y	Y	2.8944407126428	prediCAT_jk3
jk3	k10_as_query	Q70AZ7_A2-5-_hpg|hpg2cl	100.00	hpg|hpg2cl	hpg|hpg2cl	forced_prediCAT	Y	Y	2.8944407126428	forced_prediCAT_jk3
jk3	k10_as_query	Q84BQ5_A2-4-_leu	80.27	leu	leu	prediCAT	Y	Y	0.5630460050446471	prediCAT_jk3
jk3	k10_as_query	Q84BQ5_A2-4-_leu	80.27	leu	leu	forced_prediCAT	Y	Y	0.5630460050446471	forced_prediCAT_jk3
jk3	k10_as_query	Q54959_A2_abu|iva	57.01	abu|iva	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk3
jk3	k10_as_query	Q54959_A2_abu|iva	57.01	abu|iva	no_confident_result	forced_prediCAT	N	N	0.0	forced_prediCAT_jk3
jk3	k10_as_query	Q93I55_A2_asn	97.86	asn	no_confident_result	prediCAT	N	N	2.7926661326874873	prediCAT_jk3
jk3	k10_as_query	Q93I55_A2_asn	97.86	asn	asn	forced_prediCAT	Y	Y	2.7926661326874873	forced_prediCAT_jk3
jk3	k10_as_query	BGC0000463_AGM14933-1_561_mod1_gln	75.20	gln	no_confident_result	prediCAT	N	N	0.7275576853498035	prediCAT_jk3
jk3	k10_as_query	BGC0000463_AGM14933-1_561_mod1_gln	75.20	gln	leu	forced_prediCAT	Y	N	0.7275576853498035	forced_prediCAT_jk3
jk3	k10_as_query	AHH53508-1_1559_mod2_kyn	100.00	kyn	no_confident_result	prediCAT	N	N	0.8501958519165955	prediCAT_jk3
jk3	k10_as_query	AHH53508-1_1559_mod2_kyn	100.00	kyn	kyn	forced_prediCAT	Y	Y	0.8501958519165955	forced_prediCAT_jk3
jk3	k10_as_query	AEI70245-1_1510_mod2_thr	72.08	thr	athr|thr	prediCAT	Y	Y	0.18814264950531018	prediCAT_jk3
jk3	k10_as_query	AEI70245-1_1510_mod2_thr	72.08	thr	athr|thr	forced_prediCAT	Y	Y	0.18814264950531018	forced_prediCAT_jk3
jk3	k10_as_query	BGC0000400_AGM16413-1_2831_mod3_ser	100.00	ser	ser	prediCAT	Y	Y	2.055762932089292	prediCAT_jk3
jk3	k10_as_query	BGC0000400_AGM16413-1_2831_mod3_ser	100.00	ser	ser	forced_prediCAT	Y	Y	2.055762932089292	forced_prediCAT_jk3
jk3	k10_as_query	P39581_A1_ala	46.52	ala	ala	prediCAT	Y	Y	0.0	prediCAT_jk3
jk3	k10_as_query	P39581_A1_ala	46.52	ala	ala	forced_prediCAT	Y	Y	0.0	forced_prediCAT_jk3
jk3	k10_as_query	YP_631961-1_9179_mod6_ser	92.50	ser	no_confident_result	prediCAT	N	N	1.5368109540583972	prediCAT_jk3
jk3	k10_as_query	YP_631961-1_9179_mod6_ser	92.50	ser	ser	forced_prediCAT	Y	Y	1.5368109540583972	forced_prediCAT_jk3
jk3	k10_as_query	Q333U7_A1-3-_cys	63.40	cys	cys	prediCAT	Y	Y	0.0	prediCAT_jk3
jk3	k10_as_query	Q333U7_A1-3-_cys	63.40	cys	cys	forced_prediCAT	Y	Y	0.0	forced_prediCAT_jk3
jk3	k10_as_query	CCJ67640-1_5904_mod6_lys	91.16	lys	no_confident_result	prediCAT	N	N	0.6762033159089679	prediCAT_jk3
jk3	k10_as_query	CCJ67640-1_5904_mod6_lys	91.16	lys	lys	forced_prediCAT	Y	Y	0.6762033159089679	forced_prediCAT_jk3
jk3	k10_as_query	Q8CJX2_A2-11-_trp	49.13	trp	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk3
jk3	k10_as_query	Q8CJX2_A2-11-_trp	49.13	trp	bht|tyr	forced_prediCAT	Y	N	0.0	forced_prediCAT_jk3
jk3	k10_as_query	Q83VS0_A12-22-_tyr	83.88	tyr	no_confident_result	prediCAT	N	N	0.581064232918548	prediCAT_jk3
jk3	k10_as_query	Q83VS0_A12-22-_tyr	83.88	tyr	phe	forced_prediCAT	Y	N	0.581064232918548	forced_prediCAT_jk3
jk3	k10_as_query	BGC0000439_AHH53507-1_2589_mod3_ala	100.00	ala	ala	prediCAT	Y	Y	0.8549489637563432	prediCAT_jk3
jk3	k10_as_query	BGC0000439_AHH53507-1_2589_mod3_ala	100.00	ala	ala	forced_prediCAT	Y	Y	0.8549489637563432	forced_prediCAT_jk3
jk3	k10_as_query	AEA30273-1_471_mod1_boh-phe	57.20	boh-phe	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk3
jk3	k10_as_query	AEA30273-1_471_mod1_boh-phe	57.20	boh-phe	phe	forced_prediCAT	Y	N	0.0	forced_prediCAT_jk3
jk3	k10_as_query	BGC0000414_BAO84866-1_500_mod1_4-5-dehydro-arg|me-tyr	50.83	4-5-dehydro-arg|me-tyr	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk3
jk3	k10_as_query	BGC0000414_BAO84866-1_500_mod1_4-5-dehydro-arg|me-tyr	50.83	4-5-dehydro-arg|me-tyr	me-tyr	forced_prediCAT	Y	Y	0.0	forced_prediCAT_jk3
jk3	k10_as_query	O52819_A1_leu	81.56	leu	no_confident_result	prediCAT	N	N	2.8799291294694878	prediCAT_jk3
jk3	k10_as_query	O52819_A1_leu	81.56	leu	leu	forced_prediCAT	Y	Y	2.8799291294694878	forced_prediCAT_jk3
jk3	k10_as_query	AHH53506-1_4093_mod4_thr	100.00	thr	no_confident_result	prediCAT	N	N	0.7652815045332378	prediCAT_jk3
jk3	k10_as_query	AHH53506-1_4093_mod4_thr	100.00	thr	thr	forced_prediCAT	Y	Y	0.7652815045332378	forced_prediCAT_jk3
jk3	k10_as_query	BGC0001133_XBJ1_0775_477_mod1_thr	62.79	thr	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk3
jk3	k10_as_query	BGC0001133_XBJ1_0775_477_mod1_thr	62.79	thr	no_confident_result	forced_prediCAT	N	N	0.0	forced_prediCAT_jk3
jk3	k10_as_query	BGC0001045_AFR69334-1_544_mod1_d-ala	45.09	d-ala	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk3
jk3	k10_as_query	BGC0001045_AFR69334-1_544_mod1_d-ala	45.09	d-ala	leu	forced_prediCAT	Y	N	0.0	forced_prediCAT_jk3
jk3	k10_as_query	Q70LM4_A2-14-_leu	69.51	leu	no_confident_result	prediCAT	N	N	0.3300815980236207	prediCAT_jk3
jk3	k10_as_query	Q70LM4_A2-14-_leu	69.51	leu	leu	forced_prediCAT	Y	Y	0.3300815980236207	forced_prediCAT_jk3
